id,available,rate,title,author,genre,price,year,description,age
528683,true,,Измена. Внебрачный сын,Альбина Яблонская,"Романы о неверности, Драма",129.00,2025,"Оглядываюсь и узнаю мужа.&nbsp;
&mdash; Давай примерим вот эти сапожки. Тебе нравятся? &mdash; сюсюкает он чужому ребенку.&nbsp;
Я же стою в недоумении.&nbsp;
&mdash; Рамиль?&nbsp;
Он оборачивается. Я смотрю на мальчугана лет четырех. И понимаю, что он копия отца моих дочерей.
&mdash; Папа, а где мама?&nbsp;
Детская ладошка вцепилась в его руку. А я чувствую, как сердце разрывается на части.&nbsp;
&mdash; Что происходит? &mdash; хрипло шепчу.
Колени подгибаются, ноги ватные.
&mdash; Мама! &mdash; закричал ребенок и бросился к молоденькой девушке.
Та подошла и поцеловала Рамиля в губы. Картина обожгла мои глаза невыносимой болью. Казалось, я умру сейчас на месте.&nbsp;
&mdash; Ты предатель, &mdash; только и выдавила из себя.&nbsp;
Как горло начало першить от слез.
&mdash; Кто это, Рам?&nbsp;
Она смотрела на меня. А я пялилась на мальчишку. Понимала, что последние пять лет мне в уши лили только ложь.
&mdash; Познакомься, это Полина, &mdash; ответил он будничным тоном. &mdash; Моя законная жена.&nbsp;
***
Муж грезил сыном, но рождались только девочки. И когда я узнала, что ношу под сердцем Ванюшу&hellip; Оказалось, Рамиль уже решил эту проблему. С другой.&nbsp;&nbsp;
&nbsp;&nbsp;&nbsp;&nbsp;

Самостоятельный однотомник. ХЭ.
&nbsp;",
533854,true,,Медовые соты,Софья Макаренко,"Современный любовный роман, Жесткая эротика",0.00,2025,"Моя жизнь была стабильной. Спокойной. До того дня, когда в ней появился он - Август, сводный брат с волосами цвета вороньего крыла и глазами, темнеющими до черноты при моём появлении.&nbsp;

Сначала я думала, это ненависть. Но когда он начал входить без стука в мою спальню, &quot;терять&quot; мои вещи как бы случайно или наблюдать украдкой, я поняла: это не жестокость.
Это охота.

Он - тень, отравляющая каждый мой вздох. Яд, смакующий моё имя : &quot;Майя&quot;.

И наши &quot;медовые соты&quot; семьи вот-вот лопнут, заливая всё липкой правдой. Остаётся лишь одно - узнать, что он скрывает за своей чернотой. Прежде, чем она поглотит меня целиком.&nbsp;

Дисклеймер: в книге присутствуют сцены психологического, сексуального и физического насилия.

Строго 18+

От автора: Буду рада если вы поддержите меня звёздочкой",18
534171,true,,Одержимость на троих,Ая Кучер,"Романтическая эротика, Молодежная проза",159.00,2025,"ОДНОТОМНИК❤️ ЗАВЕРШЕНО❤️
&ndash; Этой ночью ты выберешь одного из нас. Станешь нашим подарком, звёздочка?

От Медведевых шарахается весь универ. Ублюдки, привыкшие получать всё, что хотят.
Наглые. Опасные. Дикие.
Они не знают, что такое &laquo;нет&raquo;. Мои отказы - только разогревают.

Медведевы не умеют делиться.
И решили, что я должна выбрать одного из них.

Они заманили меня в ловушку.
И теперь начинают свою игру.
____
Эмоционально. Откровенно. Горячо
НЕ ЗАБУДЬТЕ ДОБАВИТЬ КНИГУ В БИБЛИОТЕКУ И ПОСТАВИТЬ &quot;НРАВИТСЯ&quot; ❤️
ИСТОРИЯ РОДИТЕЛЕЙ:&nbsp;https://litnet.com/shrt/9xxV",18
542198,true,,"Развод. Значит, война!",Николь Келлер,"Короткий любовный роман, Современный любовный роман",179.00,2025,"- Диана&hellip;Ты как вообще здесь?! Ты же должна&hellip;
- Должна лежать в клинике и восстанавливаться после потери нашего ребенка. Но&hellip;Сюрприииииз! Приехала на день раньше. Чтобы увидеть, как ты развлекаешься в &laquo;командировке&raquo;!
- Котик, а что тут происходит? Это вообще кто? &ndash; кукла Барби брезгливо оглядывает меня с ног до головы.
- Кто я? &ndash; у меня вырывается истерический смешок. &ndash; Чудненько. Котик, чего молчишь-то? Поясни девочке, кто я.
- Не волнуйся, Лада, - муж принимается успокаивать любовницу, а не жену, пережившую потерю ребенка. - Это&hellip; Диана.&nbsp;
- Диана? Так это вы наша домработница? Очень приятно. А я &ndash; Лада, невеста Игореши&hellip;
- &hellip;и мы с Ладой будем жить вместе. Здесь, - заканчивает муж.&nbsp;
- Жиииить? А как же я, жена?
- А тебе, Диана, придется съехать к сестре или на съемную&hellip;В общем, меня не волнует. Я подаю на развод. Я устал.&nbsp;

После тринадцати лет брака муж променял меня на молодую любовницу и объявил войну за общее имущество.&nbsp;
Захотел войны, милый? Ты ее получишь. И ооочень пожалеешь, что связался со мной&hellip;

&nbsp;",
542754,true,,"Пурпурная Лилия-2, или Проведи меня сквозь Тьму",Анна Шаенская,"Магическая академия, Любовное фэнтези",0.00,2025,"❤️ &zwj;⬛БЕСПЛАТНО В ПРОЦЕССЕ + 1 ДЕНЬ♟️На что способна женщина, которую лишили всего? На многое, если она &ndash; сильнейший менталист империи.
Сломанная и искалеченная, уничтоженная тем, кому так сильно доверяла. Я вернусь, чтобы увидеть, как падут те, кто сделал меня такой. И заберу то, что принадлежит мне по праву.

✅автор злой, герои тоже, подонков не прощаем
✅сильная героиня с необычными способностями
✅благородный дракон, готовый ради неё на всё
✅история Рейвен Вэйс
✅ПЕРВЫЙ ТОМ ЗДЕСЬ - https://litnet.com/shrt/P7rP 1 КНИГА БЕСПЛАТНАЯ до 27.07

 Обложка временная, скоро поменяю))",
538120,true,,Проклятые-3: Танец смерти,Лена Харт,"Тёмное фэнтези, Эротическое фэнтези",0.00,2025,"Тайна раскрыта: я &ndash; предречённая гибель, и Совет Наследников приказал уничтожить меня и мой квинтет.
С такой наградой за наши головы доверять нельзя. Бегство кажется трусостью, но это необходимость. Нужно время, чтобы освободить людей из Пустоши.
Таинственным образом я связана с каждым из своего квинтета &ndash; это невозможно, но чем крепче наша связь, тем сильнее я становлюсь.
Близость с ними опьяняет. Какой бы ни была моя судьба, они того стоят.
Но эта новая сила пробуждает теневое сердце в моей груди, усиливая связь с Сущностью и подвергая квинтет смертельной опасности.
А теперь из теней прошлого всплывает новая тайна &ndash; то, к чему я не была готова.
Похоже, боги затеяли игру.
Что ж... Поиграем.

КНИГА БЕСПЛАТНАЯ  ПРОДОЛЖЕНИЕ ЕЖЕДНЕВНО",18
538323,true,,Преданная. Злодейка проклятого замка,Кира Лин,"Юмористическое фэнтези, Бытовое фэнтези",0.00,2025,"Ну и попала я&hellip; в другой мир! И сразу в темницу да в тело злодейки. Властный жених-дракон обвиняет меня в подделке метки истинности. А ещё я прокляла его любовницу!
В наказание за злодеяния меня лишают магии и изгоняют в проклятый замок. Ну и подумаешь! Восстановлю его, сниму проклятие и разведу хозяйство, не пропаду.&nbsp;
И муженёк рано радуется - суд его назначает вести за мной надзор. Чешуйчатый будет наведываться, когда ему вздумается? В дела мои вмешиваться?&nbsp;
Не надо мне такого счастья!&nbsp;

В книге вас ждут:
  Властный дракон
  Неунывающая героиня-попаданка
 Истинная пара
  Тайны, магия и волшебный огород
  Гарантированный ХЭ
&nbsp;

Летний график прод: три раза в неделю",
404016,true,,Случайная свадьба,Тала Тоцка,"Современный любовный роман, Женский роман",169.00,2022,"Вытаскиваю стоящее по центру тяжеленное блюдо. Кажется, сейчас оторвутся руки. Но я не сдаюсь, размахиваюсь и швыряю точно в середину двери.
— Будете знать, как людей на улице похищать. Ворье бессовестное! 
Меня украли. Среди бела дня в центре города на виду у десятков горожан недалеко от полицейского участка.
Открывается дверь, и входит мой сводный брат. Радуюсь, что он приехал меня спасти, но Максуд улыбается своей самой отвратительной улыбкой, и я понимаю, что жестоко ошиблась. 
— Вижу, ты все правильно поняла, Марта, — он делает еще один шаг. — Зря ты упиралась. Я предупреждал, все будет по-моему.",
409295,true,,Сиротка для инквизитора,Алиса Росман,"Любовное фэнтези, Попаданцы в другие миры",159.00,2022,"Попасть в другой мир не так страшно, только если не прямо в лапы к Инквизитору, который ловит иномирян. Но я могла бы от него сбежать! 
Только вот местное Божество решило нас обвенчать.
Теперь мы связаны навсегда: ненавистью и брачными узами.

Как спастись от настойчивого Инквизитора, который по-моему рад этому браку? 

ХЭ",
433011,true,,Одержим твоей дочерью,Джулия Ромуш,"Современный любовный роман, Романтическая эротика",135.00,2023,"- Я тебя забираю. - Стальная хватка сжимается на моей руке. 
- Совсем спятил?! - Пытаюсь вырваться, но Арс притягивает к себе. 
- Либо сама пойдешь, либо я применю силу. - По взгляду понимаю, что не шутит. 
- Либо иди к черту, Исаев! - Кричу и дергаюсь назад, но мужчина воспринимает это по-своему. Секунда и он закидывает меня себе на плечо. 
- Ты так и не поняла, девочка. Ты всегда была и будешь только моей.
Арсений Исаев - мерзавец, который разбил мое сердце. Друг отца, отношения с которым привели к краху всей моей жизни. Но как только я смогла его забыть. Как только поверила, что могу жить без него. Он снова появляется в моей жизни. Нагло заявляет, что имеет на меня все права. Он хочет полностью мной обладать, и моего разрешения спрашивать не собирается.",18
440393,true,,Опальная жена,Валентина Элиме,"Бытовое фэнтези, Попаданцы в другие миры",169.00,2024,"Навязанный матерью жених, который был в два раза старше меня, вынудил пойти на крайние меры. Я оступилась, что и привело меня в чужой мир, казалось, в сказочный. Но я попала в тело избалованной и эгоистичной девушки, которую тут же сосватали и сослали в дальнее имение жениха, в наказание, чтобы обелить имя семьи. 
И имением оно было только на словах. 

Дорогие мои читатели. Ваша подписка на автора и искренне поставленная звёздочка - это лучшая благодарность для меня. Спасибо :)
Вторая часть цикла: ""Дом утех (не) леди Агнесс""
Третья часть цикла: ""Невеста в бегах, или Требуется любовное зелье""",
440870,true,,Почти скандал,Кристина Юраш,"Магический детектив, Любовное фэнтези",159.00,2023,"Есть аудио!
Теперь я знаю, куда попадают бабушки, умершие на грядках в огороде! 
На суд, где красавец - дракон обвиняет в отравлении короля и требует для тебя смертной казни!
Но все может обернуться для юной герцогини, в тело которой вселилась баба Таня, самой романтичной ссылкой на свете! Если прихватить в нее дракона! 
Денег нет? Зато землищи вон сколько! А вон там я еще огурчики посажу. А кто знает? Драконью лепешку используют как удобрения?",
479002,true,,Разбуди меня,Янка Рам,"Остросюжетный любовный роман, Современный любовный роман",179.00,2024,"- Колясочник я теперь...Это непросто принять капитану спецназа, инструктору по выживанию Дмитрию Литвину. Особенно, когда невеста даёт заднюю, узнав, что ее &quot;богатырь&quot;, вероятно, не сможет ходить.Литвин уезжает в глушь, не желая ни с кем общаться.И глядя на соседский заброшенный дом, вспоминает подружку детства.&quot;Татико! В какие только прегрешения не втягивала меня эта тощая рыжая заноза со смешной дыркой между зубами. Смешливая и нелепая оторва! Вот бы увидеться хоть раз взрослыми...&quot;И скоро его желание сбывается.Как и положено в этой серии - экшен обязателен.История Танго из &quot;Инструкторов&quot;
НОВИНКА автора уже на сайте:
https://litnet.com/shrt/hxVp",18
482985,true,,"Будешь моя, Принцесса","Инна Стужева, Агния Кострова","Остросюжетный любовный роман, Романтическая эротика",189.00,2024,"❤️ В пятнадцать я влюбилась в лучшего друга брата. И отчего-то решила, что у нас взаимно. Он называл меня Принцессой, оберегал и научил целоваться, а я&hellip;Наивная дурочка, в сердцах призналась ему в любви...

Мы не виделись с ним три долгих года. Он стал еще более жестким, расчетливый и хладнокровный.

А я&hellip;больше не восторженная, таящая от одного его взгляда малолетка.

И да&hellip;Я больше не его Принцесса&hellip;А он, хочется думать, больше не предел моих мечтаний.
МНОГО ЭМОЦИЙ&nbsp;
# остро
Жаркая история 18+ отдельно про Игоря и Милу здесь&nbsp;https://litnet.com/shrt/PVxJ",18
504672,true,,"Бракованная попаданка, или Истинная для Верховного",Любовь Песцова,"Приключенческий роман, Попаданцы в другие миры",159.00,2025,"ОДНОТОМНИК!
Была успешным стилистом, а стала драконом! Только бескрылым, с травмой позвоночника и мужем-тираном, который хочет меня поскорее убить, чтобы жениться на любовнице.

Но это бывшая хозяйка тела не могла жить без крыльев. А я выживу. И спину вылечу, и от мужа сбегу, и успеха добьюсь, и обидчикам отомщу, и любовь свою обязательно найду в этом новом мире!

В тексте есть:

 Властный герой

 Неунывающая героиня

 Истинные пары

 Легко и с юмором

 Гарантированный ХЭ

Последующие книги цикла (все можно читать отдельно):
Попаданка для императора, или Истинную Вызывали? (https://litnet.com/shrt/PlVh)
Злодейка для генерала драконов, или Развод (не) гарантирован (https://litnet.com/shrt/Phom)",
519982,true,,Три года взаймы,Мария Акулова,"Современный любовный роман, Романтическая эротика",189.00,2025,"&mdash;&nbsp;Ни ты, ни я не планировали этого ребенка, Лена.&nbsp;
Я перестаю плакать и смотрю в глаза Андрею в надежде найти там ответы на свои вопросы. Потому что сама не справлюсь.
Три месяца назад мы заключили договор на одну ночь. Он стал моим первым мужчиной. Позже мы встречались. Переписывались. Флиртовали в сети, но ничего друг другу не обещали.&nbsp;
Я поступила на вокальный. Он&nbsp;занимался своей дурацкой политикой.
Наши жизни шли параллельно.&nbsp;Ни любви. Ни общих планов. Сладкое послевкусие и мысли о возможности продолжения ни к чему не обязывающих встреч.&nbsp;
Только сейчас на углу раковины в его ванной лежит тест с двумя полосками, а я цепляюсь за уверенность в его глазах, как за общую.
&mdash; Ты предлагаешь мне аборт?&nbsp;&nbsp;
&mdash; Нет. Аборт я не предлагаю. Давай заключим новый договор, Лена. Дай мне три года взаймы.&nbsp;

Я согласилась на фиктивный брак с мужчиной, от которого случайно забеременела. Это нужно было, чтобы избежать политического скандала.
Мы играем примерную семью, ждем общего ребенка.
Я должна быть спокойна и счастлива, ведь ситуация разрешилась наилучшим образом. Но что делать, если вместе с его ребенком внутри меня растут чувства, который наш договор не предвидет?

Предыстория:&nbsp;https://litnet.com/shrt/uru7",18
525010,true,,Жестокий муж. В его власти,Мэри Кац,"Современная проза, Романы о неверности",159.00,2025,"- Твоя скромница так не может. Скажи, как тебе хорошо со мной.

На месте замираю. К горлу ком подступает.

Муж жестко дерет мою коллегу прямо на нашем новом, молочного цвета дубовом столе, который до сих пор покрыт защитной пленкой

- Да. Вот так, Тамерлан. Еще. Еще!

А я-то, дура, думала, что он меня бережет. Боится, что я не восстановилась после выкидыша, поэтому у нас с ним близости уже два месяца нет.&nbsp;

&nbsp;- Яна! - хрипит муж. - Ты что тут делаешь?!

Действительно? Что я тут делаю?

&mdash;&mdash;&mdash;
Вторая часть здесь:&nbsp;https://litnet.com/shrt/PKnh",18
526958,true,,"Любовница злодея, или Договор с осложнениями",Елена Горская,"Магический детектив, Попаданцы в другие миры",139.00,2025,"Что вы знаете о везении? Я ничего!
Я умерла от болезни и очнулась в магическом мире в теле преступницы, которую вот-вот казнят...
Но оказаться на волоске от смерти оказалось не так страшно, как стать спасенной главой темных кварталов.
Даррен Ройс &ndash; мерзавец, каких поискать...
Циничный. Язвительный. Аморальный.
С такими как он, лучше не иметь никаких дел. Вот только у меня нет выбора.
Ведь я уже задолжала ему&hellip; Дважды.
В тексте есть:&nbsp;
❤️неунывающая попаданка
❤️герой &mdash; обаятельный подлец
❤️необычный фамильяр-кролик, которого необходимо воспитать =)
❤️юмор, противостояние характеров
❤️опасности и тайны
❤️второй шанс
❤️любовь

Пожалуйста, не забывайте добавлять книгу в библиотеку. Буду очень рада вашим лайкам и комментариям ❤️ В новых главах можно будет встретить промокоды =)
За чудесную обложку спасибо JSA ART
&nbsp;",
534720,true,,Боярышня. Глава рода. Продолжение,Нина Ахминеева,"Бояръ-аниме, Городское фэнтези",119.00,2025,"Я обживаюсь в новом мире. Проблем много, но не падаю духом. И ситуация вроде бы начинает налаживаться, однако призыв духа боярского рода Апраксиных в корне меняет всё. Вообще всё. Во время проведения этого ритуала моя предшественница умерла, мне же приходится встать перед выбором: освободиться от призрака или сохранить жизнь.",
542583,true,,Его удача,Мария Зайцева,"Мини: любовный роман, Мини: детектив",99.00,2025,"Она по-прежнему темноволосая. И губы красит красным. И вообще не изменилась.
Его удача. Его Лаки.
Живая, надо же.
Клинт скользит и скользит взглядом по тексту, вбивая его в память, навсегда, навечно.
Новое имя. Фамилию. Профессию. Семейное положение. Замужем. Дочь. А ты не теряла времени даром, да, Лаки?
Принесла удачу кому-то другому.
Ну ничего. Это решаемо.
Клинт тянется к экрану телефона, проводит пальцами по лицу Лаки, нежно, непривычно нежно…
И усмехается.
Когда не просишь ничего, тебе дают все.
И даже больше.

ОСТОРОЖНО:

НЕЦЕНЗУРНАЯ ЛЕКСИКА!

ГРУБЫЙ И НЕПРАВИЛЬНЫЙ ГЛАВНЫЙ ГЕРОЙ!

ГЕРОИНЯ - НЕ ПОДАРОК!

ХЭ!

Девочки, эта книга написана в нехарактерном для меня стиле.",18
541424,true,,Жена дьявола,Asya Qui,"Криминальный любовный роман, Романтическая эротика",0.00,2025,"Скидываю одеяло и...
Мама дорогая.
Я голая. Совершенно, абсолютно голая. Ни единой нитки.
Натягиваю одеяло обратно, заворачиваюсь в кокон. Взгляд цепляется за левую руку...
Что это?
Поднимаю кисть к лицу. Моргаю раз, два, десять. Трясу головой, может, глюк похмельный?
Но кольцо никуда не девается. Обручальное кольцо! Камень такой, что слепит даже в тусклом свете, и россыпь мелких камушков вокруг.
Это стопроцентно не мое. У меня вообще никогда таких колец не было. Максимум &mdash; серебряная безделушка с рынка.
Кручу, пытаюсь стянуть... не снимается. Будто его туда впаяли.
За спиной что-то шевелится.
С застывшим в легких воздухом заставляю себя обернуться. Широкая спина. Мышцы перекатываются под загорелой кожей при каждом вдохе. Черные волосы. И на левой лопатке...
Дракон. Черный дракон с красными глазами.
Четыре куска реальности впиваются в меня: Данте рядом, я под его одеялом, на мне ни нитки, а на пальце проклятое кольцо.
Сердце делает последний глухой удар в ребра и обмирает.
***
В книге много постельных сцен.
&nbsp;",18
246642,true,,"Невыносимая невеста, или Любимая студентка ректора",Ольга Обская,"Магическая академия, Любовное фэнтези",169.00,2025,"Моего мнения забыли спросить, когда переместили в магический мир и сделали студенткой магической академии. Видите ли, я принадлежу древнему магическому роду. Меня и обручить успели заочно. Ха! Не на ту напали! Мало моему жениху не покажется, даже если он оказался ректором этой злосчастной академии!",
437364,true,,По тонкому льду,Сара Адам,"Современный любовный роман, Романтическая эротика",199.00,2023,"Меня не спрашивали, хочу ли я выходить замуж за жестокого и безжалостного главаря мафии Лос-Анджелеса, который является заклятым врагом для нашего клана. Меня сделали его женой насильно.
Максимилиан Галанте не знает пощады. Смогу ли я выжить, оказавшись в его руках?

История о невозможной любви сквозь сотни преград.


СЛР. ХЭ.
Осторожно, в тексте присутствует нецензурная брань.
❤️ &quot;Танец с дьяволом&quot; - история Артема Князева и Сары https://litnet.com/shrt/t89D
❤️ &quot;На лезвии ножа&quot; история Адама Коулмана&nbsp;https://litnet.com/shrt/t8tV
❤️&quot;Искушая судьбу&quot; - история Джона и Адалин&nbsp; https://litnet.com/shrt/u8h8
&nbsp;",18
448318,true,,Ребенок от босса. Моя тайна,Тая Наварская,"Служебный роман, Женский роман",159.00,2025,"&ndash; Объяснитесь, Лебедева, почему вся команда задерживается в офисе ради общей цели, а вы отказываетесь это делать?
&ndash; Денис Александрович, так у Лебедевой же сын, &ndash; вмешивается коллега. &ndash; Ей забирать его из яслей нужно.
Босс столбенеет. Сглатывает и медленно переводит на меня ошарашенный взгляд.
&ndash; У тебя&hellip; То есть у вас есть ребенок? &ndash; уточняет неверяще.

Когда-то я безумно его любила. Но он разбил мне сердце и уехал в другую страну, оставив о себе память в виде двух полосок на тесте.
Несколько лет мы не виделись, но шутница-судьба столкнула нас вновь. Теперь он мой новый босс, который понятия не имеет, что я вот уже два года воспитываю его маленькую копию.

КНИГУ МОЖНО ЧИТАТЬ ОТДЕЛЬНО

Новинка &quot;Сын, о котором ты не знаешь&quot; -&nbsp;https://litnet.com/shrt/hq2x",
523196,true,,Попала в дочь злодейки? Разберемся!,Мария Боталова,"Магическая академия, Попаданцы в другие миры",139.00,2025,"Я попаданка! И досталось мне тело дочери темной повелительницы. Кажется, на нее возложили большую ответственность, вот только девчонка не справилась.
Одногруппники гнобят, преподаватели считают неудачницей, да и провозглашенный король академии слишком много себе позволяет. Пора бы всем показать, на что способна темная наследница! Тем более на ее месте теперь я. А я вторым шансом на жизнь непременно воспользуюсь.
Какие еще политические интриги? Разберемся!

Однотомник, самостоятельная история.
Вторая книга серии однотомников &quot;Попала&quot;. Первая - &quot;Попала в принцессу толстушку? Исправим!&quot;",
524565,true,,( Не) настоящий брак. Под его защитой,Лана Пиратова,"Короткий любовный роман, Остросюжетный любовный роман",139.00,2025,"- Я обещал Виктору о дочери его побеспокоиться, если с ним что случится. Как знал, - опять вздыхает отец и качает головой. &ndash; Месяц назад опять просил. Чувствовал Виктор&hellip; чувствовал&hellip;
- Ну, хорошо, - соглашаюсь я, пытаясь сделать так, чтобы отец не нервничал. &ndash; Пусть так. От меня-то что надо? Я тут при чем? Охрану ей приставить?
Отец отвечает не сразу. Сначала долго смотрит на меня, как будто готовит к чему-то.
- Ты женишься на ней, Дмитрий, - произносит он тихим размеренным голосом. Словно речь идет об обычных и привычных слуху вещах. &ndash; Женишься. И это будет лучшей охраной для дочери Виктора.

История Дмитрия, друга главного героя из книги &quot;Опекун. Его одержимость&quot; -&nbsp;https://litnet.com/shrt/982O",18
528575,true,,Рабыня для зеков,Андрей Гросс,"Жесткая эротика, Криминальный любовный роман",149.00,2025,"В&zwj;СЁ! Роман выложен полностью!
 &nbsp;ОЧЕНЬ ОТКРОВЕННО!
&zwj;❤️&zwj; И РОМАНТИЧНО!
&zwj;❤️&zwj;СТРОГО 18+
Когда я решила продать себя на аукционне, чтобы спасти жизнь своей сестры, я не могла предположить, что трое жестоких заключённых смогут завладеть моим сердцем.
Теперь я оказалась в тюрьме строгого режима, где в течение следующего месяца мне предстоит служить трём опасным заключённым.

Они берут от меня то, что хотят, жаждут свободы, человеческого общения и простого напоминания о том, кем они были за высокими стенами.&nbsp;
Но тюремные стены &mdash; не единственные преграды между нами. В этом мире самое опасное, что вы можете потерять, &mdash; это своё сердце.

&nbsp;",18
534462,true,,Хозяйка своей судьбы,Виктория Богачева,"Историческое фэнтези, Попаданцы во времени",139.00,2025,"Элеонор прожила короткую и нелёгкую жизнь.
Насильственный брак, побои, унижения от свекрови &mdash; а после гибели мужа на войне ее, кроткую вдову, решили заточить в монастырь.
Она сломалась.
Но в её теле очнулась я.
И прошла путь через грязь, боль и унижение &mdash; чтобы однажды вернуться.
Не как жена. Не как вдова. А как хозяйка своей судьбы.
И расплатиться со всеми.
История женщины, которая отказалась быть жертвой.
________________________
  Из обманутой &nbsp;вдовы &mdash; в госпожу
  Адекватная взрослая героиня&nbsp;
  Возрождение имения, земли и себя
  Испытания судьбы и приключения
 ️ Тайна, вторая жизнь, путь к свободе
&zwj;❤️&zwj; Любовь и счастье у тех, кто заслужит!

ОЧЕНЬ БОЛЬШОЙ ОДНОТОМНИК

Литмоб: чудо_парки_попаданки.&nbsp;https://litnet.com/shrt/9rKO",
232822,true,,Счастье вне очереди,Лена Хейди,"Эротическая фантастика, Любовная фантастика",199.00,2020,"– Да вы издеваетесь! – оторопел я.
– Нет. Эта девушка сейчас станет твоей женой, или ты вылетишь из брачной очереди, – заявил командир.
– Но она же маленькая совсем, какая из неё жена?! – я в шоке покачал головой. 
– Ничего, откормишь. Она уже половозрелая самочка, на своей родной планете достигла совершеннолетия. И, Рэй… – замялся Тэслер. – Советую не затягивать с брачной ночью. Иначе её первым мужчиной станет император. Сам знаешь его любовь к экзотике...
ღ ღ ღ 
В книге есть: 
#похищение инопланетянами
#авторские расы
#юмор и милый котик

❤ НА БУМАГЕ ❤ - купить можно тут:  https://www.labirint.ru/books/785643/

Однотомник. Обложка – от Юлии Талановой.",18
411387,true,,Сжигая запреты,Елена Тодорова,"Романтическая эротика, Современный любовный роман",179.00,2024,"– Сыграем, Марин? – выдыхает Шатохин приглушенно.
Понимаю, что именно он воскрешает. И, ожидаемо, задыхаюсь от волнения.
– Мой список желаний закончен, – высекаю решительно. – Пусти!
– В этот раз список будет моим. Ты не можешь мне отказать.
– Нет? – нервно смеюсь. – Я, конечно, понимаю, что у тебя ни стыда, ни совести, Дань… Но чтобы настолько! Я через месяц замуж выхожу! Тебе это хоть о чем-нибудь говорит?
– Не выйдешь ты замуж, Марин.
– А вот и выйду!
– Не выйдешь, сказал.
_
Когда-то Даниил Шатохин считал меня своим запретом. Теперь он – запрет для меня. И сжигать эти запреты по его желанию я не намерена!

❤️История Даниила Шатохина и Марины Чарушиной.
❤️Предыстория ""Запрет на тебя"". Можно читать отдельно!",18
488015,true,,Любовь Демона,Дина Ареева,"Служебный роман, Эротика",199.00,2025,"Я давно забыла его, вычеркнула из памяти. Но он вновь настигает меня, как настоящий Демон.
Он новый генеральный директор компании, а я теперь его секретарь.
У Демьяна хранится запись, которую никто не должен увидеть. Я должна ее получить. Но что он потребует взамен?
Я готова на все. И еще я должна хранить свою тайну. Демьян не должен знать, что у него есть дочь. Пусть даже ее фото теперь украшает логотип компании...",18
506455,true,,Бывший. Я счастлива. А ты?,Лена Ручей,"Женский роман, Романы о неверности",179.00,2025,"&ndash; Игорь, ты спишь с ней?! Но она же почти ровесница нашей дочери! &ndash; перед глазами всё плыло от слёз.&nbsp;
&ndash; Тебя только молодость её напрягает?&nbsp;
&ndash; Нет. Ты мне изменяешь&hellip; Почему?&nbsp;
&ndash; Посмотри! &ndash; муж резко развернул к зеркалу. &ndash; В кого ты превратилась?! Ты совсем обабилась, Майя! Мне женщина нужна, а не твоя стряпня, &ndash; проговорил он, уходя к другой после двадцати лет брака.&nbsp;

И вот теперь, едва я оправилась после развода,&nbsp;
ирония судьбы вновь столкнула нас под Новый год на базе отдыха в Карелии.&nbsp;

&nbsp;",18
526271,true,,После заката,Эмилия Грин,"Мини: эротика, Мини: любовный роман",79.00,2025,"История Любы Апостоловой ( дочки Артема и Саши из ""Моей девочки"" ) и Ильи Безрукова (сына Егора и Риты из ""Ворон-Лебедь"") 

ВНИМАНИЕ! ЭРОТИЧЕСКАЯ НОВЕЛЛА. СТРОГО 18 ПЛЮС. НЕ МЖМ. НЕ ЛЮБОВНЫЙ ТРЕУГОЛЬНИК. ПОЛНОСТЬЮ ЗАВЕРШЕННАЯ ИСТОРИЯ.",18
